id,code_diff,gold_review,sys1 review,sys2 review,sys3 review,choice
6852,"@@ -493,7 +493,7 @@ public class HttpSolrCall {
     }
     if (statusCode == AuthorizationResponse.FORBIDDEN.statusCode) {
       if (log.isDebugEnabled()) {
-        log.debug(""UNAUTHORIZED auth header {} context : {}, msg: {}"", req.getHeader(""Authorization""), context, authResponse.getMessage()); // logOk
+        log.debug(""UNAUTHORIZED auth header {} context : {}, msg: {}"", req.getHeader(""Authorization""), context, authResponse.getMessage()); // nowarn
       }
       sendError(statusCode,
           ""Unauthorized request, Response code: "" + statusCode);",What does our source validation complain about here? Many of the logok/nowarn places look fine to me at a glance but I'm no match for the logging policeman ;-),`nowarn` should be `logWarn`,`nowarn` should be `logWarn`,`nowarn` -> `debug`,
7258,"@@ -55,7 +55,8 @@ func AdminAddOrUpdateRemoteCluster(c *cli.Context) {
 	defer cancel()
 
 	_, err := adminClient.AddOrUpdateRemoteCluster(ctx, &adminservice.AddOrUpdateRemoteClusterRequest{
-		FrontendAddress: getRequiredOption(c, FlagFrontendAddressWithAlias),
+		FrontendAddress:               c.String(FlagFrontendAddressWithAlias),
+		EnableRemoteClusterConnection: c.BoolT(FlagConnectionEnableAlias),
 	})
 	if err != nil {
 		ErrorAndExit(""Operation AddOrUpdateRemoteCluster failed."", err)",this should be required,`EnableRemoteClusterConnection` -> `EnableRemoteClusterConnection`,Shouldn't this be `FlagConnectionEnableAlias`?,Shouldn't this be `c.Bool(FlagConnectionEnableAlias)`?,
3690,"@@ -271,7 +271,7 @@ public class SparkTableUtil {
    * @param metricsConfig a metrics conf
    * @return a List of DataFile
    */
-  public static List<DataFile> listPartition(Map<String, String> partition, String uri, String format,
+  public static List<DataFile> listPartition(Map<String, String> partition, URI uri, String format,
                                              PartitionSpec spec, Configuration conf, MetricsConfig metricsConfig) {
     if (format.contains(""avro"")) {
       return listAvroPartition(partition, uri, spec, conf);",I'd like to avoid changing this method since it is public and using a URI will probably change behavior for users passing strings (String -> URI -> Path instead of String -> Path).,`String format` should be changed to `URI`.,why change the type from String to URI?,Shouldn't this be `URI` instead of `String`?,
4417,"@@ -459,7 +459,7 @@ func (s *clientIntegrationSuite) TestClientDataConverter_WithChild() {
 
 	// to ensure custom data converter is used, this number might be different if client changed.
 	d := dc.(*testDataConverter)
-	s.Equal(3, d.NumOfCallToPayloads)
+	s.Equal(2, d.NumOfCallToPayloads)
 	s.Equal(2, d.NumOfCallFromPayloads)
 }
 ","In older SDK versions the data converter was called 3 times but now it is 2. This is because logic was changed deep in the interceptor chains on when values are serialized and encoded and such. Previously we invoked the data converter on results _even if there was an error_ (and most of the time they were nil). Now we don't do such a thing, resulting in fewer calls.",why change this?,why change this?,"`NumOfCallToPayloads` should be 3 now, right?",
165,"@@ -66,16 +66,16 @@ import java.util.Set;
  * the current node) may be queried.
  *
  */
-class DigraphNode implements Cloneable, Serializable {
+class DigraphNode<E> implements Cloneable, Serializable {
 
     /** The data associated with this node. */
-    protected Object data;
+    protected E data;
 
     /**
      * A <code>Set</code> of neighboring nodes pointed to by this
      * node.
      */
-    protected Set outNodes = new HashSet();
+    protected Set<DigraphNode<E>> outNodes = new HashSet<>();
 
     /** The in-degree of the node. */
     protected int inDegree = 0;",This set of changes is the one part of this that I'm not completely sure is valid. Can someone look over this to make sure I got the E's right?,Why not `Set<DigraphNode<E>>`?,Why not `Set<DigraphNode<E>>`?,Why not `Set<DigraphNode<?>>`?,
9849,"@@ -73,7 +73,7 @@ class TestJSONLD(AnnotationTestCase):
                 ""comment"": 1}
         a = API.add_annotation(model='annotation_note', **data)
 
-        # JSONAlchemy issue with overwritting fields
+        # JSONAlchemy issue with overwriting fields
         self.assert_(len(a.validate()) == 0)
 
         ld = a.get_jsonld(""oaf"",",1:D100: Docstring missing 35:D101: Docstring missing 37:D102: Docstring missing 42:D101: Docstring missing 44:D102: Docstring missing 57:D102: Docstring missing 66:D101: Docstring missing 69:D102: Docstring missing,"""overwriting"" -> ""overwriting""",`overwriting` -> `overwriting`,Please don't make unrelated cosmetic changes.,
1751,"@@ -147,7 +147,7 @@ func (r *Reconciler) reconcilePullSubscription(ctx context.Context, source *v1al
 			logging.FromContext(ctx).Desugar().Error(""Failed to get PullSubscription"", zap.Error(err))
 			return nil, fmt.Errorf(""failed to get PullSubscription: %w"", err)
 		}
-		newPS := resources.MakePullSubscription(source.Namespace, source.Name, &source.Spec.PubSubSpec, source, source.Spec.Topic, r.receiveAdapterName, resourceGroup)
+		newPS := resources.MakePullSubscription(source.Namespace, source.Name, &source.Spec.PubSubSpec, source, source.Spec.Topic, r.receiveAdapterName, """", resourceGroup)
 		logging.FromContext(ctx).Desugar().Debug(""Creating PullSubscription"", zap.Any(""ps"", newPS))
 		ps, err = r.RunClientSet.PubsubV1alpha1().PullSubscriptions(newPS.Namespace).Create(newPS)
 		if err != nil {","what is that `""""`, the adapterType? can you add `"""" /* adapterType */`... in other places as well... might be cleaner if it's a pointer or some varargs at the end but don't have any strong preference..",What is the purpose of this change?,@deads2k @smarterclayton @deads2k @deads2k @deads2k @deads2k @deads2k @smarterclayton @deads2k @deads2k @deads2k @deads2k @deads2k @deads2k @deads2k what do you think?,"Why is the `""""` needed here?",
7211,"@@ -143,7 +143,9 @@ struct _hiprtcProgram {
     {
         using namespace std;
 
-        name = hip_impl::demangle(name.c_str());
+        char* demangled = hip_impl::demangle(name.c_str());
+        name.assign(demangled == nullptr ? """" : demangled);
+        free(demangled);
 
         if (name.empty()) return name;
 ",Please remove it or remove all `std::` namespace prefixes.,"`name.assign(demangled == nullptr ? """" : demangled);`","`name.assign(demangled == nullptr ? """" : demangled);`","`demangled == nullptr ? """" : demangled`",
6689,"@@ -42,6 +42,14 @@ public interface RepositoryManager {
      */
     ScriptDTO getScript(List<String> path);
 
+    /**
+     * This method returns the {@link org.phoenicis.repository.dto.ScriptDTO} with the given ID
+     *
+     * @param id The script ID
+     * @return The found ScriptDTO
+     */
+    ScriptDTO getScript(String id);
+
     /**
      * This method moves the repository, belonging to the given repository url, to the given index.
      * This is done by swapping the current content at the given index with old index of the given repository url",Do you plan to remove the `ScriptDTO getScript(List<String> path);` method long-term?,I think this should be `getScript(String scriptId)`,This method returns the {@link ScriptDTO} with the given ID.,Shouldn't this be `getScript(String scriptId)`?,
9328,"@@ -145,6 +145,11 @@ class DocstringParameterChecker(BaseChecker):
             ""useless-type-doc"",
             ""Please remove the ignored parameter type documentation."",
         ),
+        ""W9021"": (
+            'Missing any documentation in ""%s""',
+            ""missing-any-param-doc"",
+            ""Please add parameter and/or type documentation."",
+        ),
     }
 
     options = (","We could add an old names here, the ideal would be to not force to disable missing-any-param when the old one was already disabled. But they are not really equivalent so maybe you were right to not add it.","This should be ""Please add parameter and/or type documentation.""",Should this be `W9022`?,"""Please add parameter and/or type documentation."" -> ""Please add parameter and/or type documentation.""",
3349,"@@ -43,8 +43,9 @@ type RequestDrivenWebServiceProps struct {
 
 // AppRunnerInstanceConfig contains the instance configuration properties for an App Runner service.
 type AppRunnerInstanceConfig struct {
-	CPU    *int `yaml:""cpu""`
-	Memory *int `yaml:""memory""`
+	CPU      *int   `yaml:""cpu""`
+	Memory   *int   `yaml:""memory""`
+	Platform string `yaml:""platform,omitempty""`
 }
 
 // NewRequestDrivenWebService creates a new Request-Driven Web Service manifest with default values.","I worry that having `Platform` as `string` instead of `*string` would result in it getting overriden with `""""` if the environment manifest config doesn't specify `platform`   . If it gets overridden as `""""`, that could be a problem for users that are not using `linux/amd64` right? If this indeed is a potential impact, could we double check in `ApplyEnv`'s unit test? Same with the `Platform` in `TaskConfig`. Sorry for not seeing this in my previous review!!!  ",Do we need to add `omitempty` here?,Does this need to be a pointer?,"Should this be `platform` instead of `platform,omitempty`?",
4359,"@@ -252,6 +252,7 @@ type Config struct {
 	DebugSimulateCalcGraphHangAfter time.Duration `config:""seconds;0""`
 	DebugSimulateDataplaneHangAfter time.Duration `config:""seconds;0""`
 	DebugPanicAfter                 time.Duration `config:""seconds;0""`
+	DebugSimulateDataRace           bool          `config:""bool;false""`
 
 	// Configure where Felix gets its routing information.
 	// - workloadIPs: use workload endpoints to construct routes.","Are all fields beginning with ""Debug"" automatically `;local` ? (I guess so, but just checking.)",Why do we need this?,Why is this enabled by default?,"`DebugSimulateDataplaneHangAfter`, `DebugPanicAfter`, and `DebugSimulateDataRace` need to be mutually exclusive.",
9479,"@@ -3,7 +3,7 @@ import { both, gt } from 'ramda';
 import isNumber from './isNumber';
 
 /**
- * Checks if value is a negative `Number` primitive or object.
+ * Checks if value is a negative `Number` primitive or object. Zero is not considered negative.
  *
  * @func isNegative
  * @memberOf RA",Checks if value is a negative `Number` primitive or object. Zero is considered neither positive nor negative.,I think it would be better to say that `NaN` is not considered negative.,Nit: Zero is not considered negative.,"Nit: ""zero is not considered negative"" -> ""zero is not allowed to be negative""",
5039,"@@ -894,7 +894,7 @@ module RSpec
       # @private
       RANDOM_ORDERING = lambda do |list|
         Kernel.srand RSpec.configuration.seed
-        ordering = list.sort_by { Kernel.rand(list.size) }
+        ordering = list.shuffle
         Kernel.srand # reset random generation
         ordering
       end",Will this obey the seed set on Kernel?,`list.sort_by { Kernel.rand(list.size) }` is equivalent to `list.sort_by(&:size)`,Why do we need to change this?,`list.sort_by { |x| Kernel.rand(x.size) }` is equivalent to `list.sort_by(&:rand)`,
7762,"@@ -144,7 +144,7 @@ public class DataFilesTable extends BaseMetadataTable {
     @Override
     public CloseableIterable<StructLike> rows() {
       return CloseableIterable.transform(
-          ManifestFiles.read(manifest, io).project(schema),
+          ManifestFiles.read(manifest, io, null, null).project(schema),
           file -> (GenericDataFile) file);
     }
 ","Could we keep the original signatures as well, so we do not have to rewrite the method calls everywhere and add `null, null`? I think this could greatly reduce the changes needed in this patch",I don't think we should be passing `null` here.,"I don't think we should be passing `null` here. We should be able to get rid of `ManifestFiles.read(manifest, io).project(schema)` altogether.",Why are these `null`s needed?,
55,"@@ -0,0 +1,18 @@
+'use strict';
+
+const assert = require('assert');
+
+class ProvidedPromise {
+  set Promise(lib) {
+    assert.ok(typeof lib === 'function', `mongodb.Promise must be a function, got ${lib}`);
+    this._promise = lib;
+  }
+  get Promise() {
+    return this._promise;
+  }
+}
+
+const provided = new ProvidedPromise();
+provided.Promise = global.Promise;
+
+module.exports = provided;","to reiterate my point above, this class is not the actual provided Promise, but rather something a user can provide a Promise to/with. I think a name like `PromiseProvider` is more appropriate.","`assert.ok(typeof lib === 'function', 'mongodb.Promise must be a function, got ${lib}`",Why is this needed?,"`assert.ok(typeof lib === 'function', ...)`",
441,"@@ -34,6 +34,7 @@ class LoadProjectsCloudsqlPipeline(base_pipeline.BasePipeline):
     """"""Pipeline to load project CloudSql data into Inventory.""""""
 
     PROJECTS_RESOURCE_NAME = 'project_iam_policies'
+    RESOURCE_NAME = 'cloudsql'
     RESOURCE_NAME_INSTANCES = 'cloudsql_instances'
     RESOURCE_NAME_IPADDRESSES = 'cloudsql_ipaddresses'
     RESOURCE_NAME_AUTHORIZEDNETWORKS = (  # pylint: disable=invalid-name","As a long term thing, would it make sense to move the resource names as keys under the requirements map?",I think this should be `cloudsql_pipeline`,This should be `cloudsql_pipeline`,`PROJECTS_RESOURCE_NAME = 'cloudsql_projects'`,
9059,"@@ -103,7 +103,7 @@ public abstract class AbstractRestInvocation {
     @SuppressWarnings(""unchecked"")
     Map<String, String> cseContext =
         JsonUtils.readValue(strCseContext.getBytes(StandardCharsets.UTF_8), Map.class);
-    invocation.setContext(cseContext);
+    invocation.addContext(cseContext);
   }
 
   public String getContext(String key) {","highway have the same problem we can add a new method in invocation: mergeContext 1.if new context have more items, then addAll to new context, and replace old context 2.if new context have less items, then allAll to old context directly.","Shouldn't this be `addContext(Map<String, String>)`?","Shouldn't this be `setContext(invocation, cseContext)`?",Shouldn't this be `invocation.getContext()`?,
7730,"@@ -23,9 +23,9 @@ class PlansController < ApplicationController
     # Get all of the available funders and non-funder orgs
     @funders = Org.funder
                   .joins(:templates)
-                  .where(templates: { published: true }).uniq.sort(&:name)
+                  .where(templates: { published: true }).uniq.sort_by(&:name)
     @orgs = (Org.organisation + Org.institution + Org.managing_orgs).flatten
-                                                                    .uniq.sort(&:name)
+                                                                    .uniq.sort_by(&:name)
 
     # Get the current user's org
     @default_org = current_user.org if @orgs.include?(current_user.org)",How much difference is there between sort and sort_by ?,Align the operands of an expression in an assignment spanning multiple lines.,"Place the . on the previous line, together with the method call receiver.<br>Align the operands of an expression in an assignment spanning multiple lines.",Align `uniq` with `.joins(:templates)`.<br>Space inside } missing.,
5937,"@@ -278,7 +278,7 @@ public abstract class AbstractNode implements Node {
 
         for (int i = 0; i < node.jjtGetNumChildren(); i++) {
             Node child = node.jjtGetChild(i);
-            if (child.getClass() == targetType) {
+            if (targetType.isAssignableFrom(child.getClass())) {
                 results.add(targetType.cast(child));
             }
 ",this change should be described in the changelog. I'll update it when merging if nothing else arises.,Why not `targetType.isAssignableFrom(child.getClass())`?,Isn't `targetType` already an instance of `Class`?,Shouldn't this be `instanceof` instead of `isAssignableFrom`?,
9241,"@@ -22,7 +22,8 @@
 package com.github.javaparser.resolution.types;
 
 import java.util.*;
-import java.util.stream.Collectors;
+
+import static java.util.stream.Collectors.joining;
 
 /**
  * A union type is defined in java as list of types separates by pipes.",Is order really irrelevant here?,Why not `import static`?,Why static import?,This import should not be necessary.,
10001,"@@ -77,7 +77,7 @@ class RolesController < ApplicationController
       # rubocop:disable LineLength
       render json: {
         code: 1,
-        msg: _(""Successfully changed the permissions for #{@role.user.email}. They have been notified via email."")
+        msg: _(""Successfully changed the permissions for %{email}. They have been notified via email."") % { email: @role.user.email }
       }
       # rubocop:enable LineLength
     else",interpolation here was causing the translation to not get picked up,Metrics/LineLength: Line is too long. [122/120],Prefer single-quoted strings when you don't need string interpolation or special symbols.,`%{email}` should be `{email: @role.user.email}`,
6127,"@@ -31,7 +31,7 @@ namespace Nethermind.JsonRpc.Modules.Eth.GasPrice
     {
         private readonly IBlockFinder _blockFinder;
         private readonly UInt256 _minGasPrice;
-        public UInt256 FallbackGasPrice => LastGasPrice ?? _minGasPrice;
+        public UInt256 FallbackGasPrice(in UInt256? baseFeePerGas = null) => LastGasPrice ?? GetMinimumGasPrice(baseFeePerGas ?? UInt256.Zero);
         private ISpecProvider SpecProvider { get; }
         public UInt256? LastGasPrice { get; set; }
         public Block? LastHeadBlock { get; set; }","In general, what is the reason for the fallback price to be public? If it is public, why does it take baseFeePerGas instead of a block header?",Shouldn't this be `_minGasPrice` instead of `baseFeePerGas`?,Shouldn't this be `_minGasPrice` instead of `baseFeePerGas`?,`GetMinimumGasPrice(in UInt256? baseFeePerGas = null)` -> `GetMinimumGasPrice(in UInt256? baseFeePerGas)`,
8568,"@@ -48,15 +48,15 @@ namespace Datadog.Trace.ClrProfiler.AutoInstrumentation.AWS.SQS
 
             var requestProxy = request.DuckCast<ISendMessageBatchRequest>();
 
-            var scope = AwsSqsCommon.CreateScope(Tracer.Instance, Operation, out AwsSqsTags tags);
+            var scope = AwsSqsCommon.CreateScope(Tracer.InternalInstance, Operation, out AwsSqsTags tags);
             tags.QueueUrl = requestProxy.QueueUrl;
 
-            if (scope?.Span?.Context != null && requestProxy.Entries.Count > 0)
+            if (scope?.Span.Context is SpanContext spanContext && requestProxy.Entries.Count > 0)
             {
                 for (int i = 0; i < requestProxy.Entries.Count; i++)
                 {
                     var entry = requestProxy.Entries[i].DuckCast<IContainsMessageAttributes>();
-                    ContextPropagation.InjectHeadersIntoMessage<TSendMessageBatchRequest>(entry, scope?.Span?.Context);
+                    ContextPropagation.InjectHeadersIntoMessage<TSendMessageBatchRequest>(entry, spanContext);
                 }
             }
 ","Can't Span cannot be null anymore? I assume it was a useless check as there are discrepencies within integrations, but as you explicitly removed this one, I was wondering",Why is this change needed?,Shouldn't this be `InternalInstance`?,Why are we using `InternalInstance` here?,
8948,"@@ -51,6 +51,7 @@ module Bolt
           command_options = []
           # Need to be interactive if redirecting STDIN
           command_options << '--interactive' unless options[:stdin].nil?
+          command_options << '--tty' if options[:tty]
           command_options.concat(envs) unless envs.empty?
           command_options << container_id
           command_options.concat(command)",@glennsarti you want to validate this on Windows? IIRC this won't work,Should this be `unless options[:stdin].nil? && options[:tty]`?,Should this be `unless options[:stdin].nil? && options[:tty].nil?`,Should this be `unless options[:stdin].nil? && options[:tty]`?,
5779,"@@ -52,8 +52,15 @@ func (c *Client) uploadAction(target *core.BuildTarget, isTest, isRun bool) (*pb
 	return command, digest, err
 }
 
-// buildAction creates a build action for a target and returns the command and the action digest digest. No uploading is done.
+// buildAction creates a build action for a target and returns the command and the action digest. No uploading is done.
 func (c *Client) buildAction(target *core.BuildTarget, isTest, stamp bool) (*pb.Command, *pb.Digest, error) {
+	c.buildActionMutex.Lock()
+	defer c.buildActionMutex.Unlock()
+
+	if d, ok := c.buildActions[target.Label]; ok {
+		return d.command, d.actionDigest, nil
+	}
+
 	inputRoot, err := c.uploadInputs(nil, target, isTest)
 	if err != nil {
 		return nil, nil, err",I think you need to be careful to honour isTest and stamp here.,"`buildAction` is only called from a single goroutine, so there's no need to use a mutex here.",I don't think this lock is necessary. The `Client.buildActions` map is thread-safe.,Does this need to be a read lock?,
8171,"@@ -26,6 +26,8 @@ var CONNECTED = 'connected';
 var DESTROYING = 'destroying';
 var DESTROYED = 'destroyed';
 
+const CONNECTION_EVENTS = ['error', 'close', 'timeout', 'parseError', 'connect', 'message'];
+
 var _id = 0;
 
 /**",nit: `Set` (and swap `forEach`s for `for (const i of CONNECTION_EVENTS)`),Nit: `const` should be at the top of the file.,"nit: `const CONNECTION_EVENTS = ['error', 'close', ...`",Why not `const`?,
1304,"@@ -1522,3 +1522,19 @@ def get_iterating_dictionary_name(
         return node.iter.as_string()
 
     return None
+
+
+def get_subscript_const_value(node: astroid.Subscript) -> astroid.Const:
+    """"""
+    Returns the value (subscript.slice) of a Subscript node,
+    also supports python <3.9 windows where node.slice might be an Index
+    node
+    """"""
+    value = node.slice
+    if isinstance(value, astroid.Index):
+        value = value.value
+    inferred = safe_infer(value)
+    if not isinstance(inferred, astroid.Const):
+        raise ValueError(""Subscript.slice cannot be inferred as an astroid.Const"")
+
+    return inferred",Does it make sense to change that to a custom error instead of `ValueError`?,I don't think this is the right place for this function. It should be in `subscript.py`.,I think this should be `safe_infer(value)` instead of `safe_infer(value.value)`,I think it would be better to move this function to `astroid/core/utils.py` since it's only used there.,
7257,"@@ -376,7 +376,7 @@ def test_set_env_from_file(config_instance):
 
 
 def test_set_env_from_file_returns_original_env_when_env_file_not_found(
-    config_instance
+    config_instance,
 ):
     env = config.set_env_from_file({}, 'file-not-found')
 ",And how is that related?,Why the comma here?,`config_instance` -> `config_instance_with_env`,"The `,` should be on the next line.",
8293,"@@ -87,6 +87,16 @@ def df_type_check(_, value):
         success=True,
         metadata_entries=[
             EventMetadataEntry.text(str(len(value)), 'row_count', 'Number of rows in DataFrame'),
+            EventMetadataEntry.text(str(value.shape), ""shape"", ""The shape of the DataFrame.""),
+            EventMetadataEntry.md(
+                value.dtypes.to_markdown(), ""dtypes"", ""The dtypes within the DataFrame.""
+            ),
+            EventMetadataEntry.md(
+                dataframe.head().to_markdown(), ""head"", ""A preview of the first 5 rows.""
+            ),
+            EventMetadataEntry.md(
+                dataframe.tail().to_markdown(), ""tail"", ""A preview of the last 5 rows.""
+            ),
             # string cast columns since they may be things like datetime
             EventMetadataEntry.json({'columns': list(map(str, value.columns))}, 'metadata'),
         ],",I don't think this works. The dataframe object is encapsulated in the value parameter. This might be the root of the failing checks.,I think this should be `value.dtypes` instead of `value.dtypes.to_markdown()`,nit: `A preview of the first 5 rows in the DataFrame.`,I don't think we should include `dtypes` in the `EventMetadataEntry`. I think we should include it in the `EventMetadataEntry.md` as well.,
5205,"@@ -105,7 +105,7 @@ export function initDebug() {
 					`\n\n${getOwnerStack(vnode)}`
 			);
 		} else if (type != null && typeof type === 'object') {
-			if (type._lastDomChild !== undefined && type._dom !== undefined) {
+			if (type._lastDomChildSibling !== undefined && type._dom !== undefined) {
 				throw new Error(
 					`Invalid type passed to createElement(): ${type}\n\n` +
 						'Did you accidentally pass a JSX literal as JSX twice?\n\n' +",Hmm I think I might've messed up this condition here... Need to look more at it,`_lastDomChildSibling` -> `_lastDomChildSibling`,Shouldn't this be `type._lastDomChildSibling !== null`?,`_lastDomChildSibling` should be `_lastDomChildChild`.,
5960,"@@ -79,12 +79,10 @@ func (bs *blockSyncer) P2P() network.Overlay {
 // Start starts a block syncer
 func (bs *blockSyncer) Start(ctx context.Context) error {
 	logger.Debug().Msg(""Starting block syncer"")
-	startHeight, err := findSyncStartHeight(bs.bc)
-	if err != nil {
-		return err
-	}
-	bs.buf.startHeight = startHeight
-	bs.buf.confirmedHeight = startHeight - 1
+	// FIXME this node may still has issue, if it was following the wrong chain, this is actually a general version of 2, but in 3, we need to rollback blockchain first
+	bs.buf.startHeight = bs.bc.TipHeight() + 1
+	bs.buf.confirmedHeight = bs.bc.TipHeight()
+
 	return bs.worker.Start(ctx)
 }
 ",line is 165 characters,I'm not sure if this is the right place to rollback the blockchain. I think it should be in `bs.bc.Start()`,why +1 and not -1?,`bs.buf.confirmedHeight = bs.bc.GetHeight() + 1`,
6116,"@@ -1,7 +1,7 @@
 # -*- coding: utf-8 -*-
 ##
 ## This file is part of Invenio.
-## Copyright (C) 2011, 2012 CERN.
+## Copyright (C) 2011, 2012, 2013, 2014 CERN.
 ##
 ## Invenio is free software; you can redistribute it and/or
 ## modify it under the terms of the GNU General Public License as","1: D400 First line should end with '.', not 'd' 4: I102 copyright year is outdated, expected 2014 but got 2012 25:29: E126 continuation line over-indented for hanging indent 31: D103 Docstring missing 40: D103 Docstring missing 57: D103 Docstring missing 68: D103 Docstring missing 101: D103 Docstring missing 115: D401 First line should be imperative: 'Call', not 'Calls' 115: D400 First line should end with '.', not 't' 134: D400 First line should end with '.', not 'e' 134: D205 Blank line missing between one-line summary and description","Copyright (C) 2011, 2012-2013, 2013, 2014 CERN","Copyright (C) 2014-2019, Invenio, Inc.","`2014, 2013, 2014` -> `2014, 2013, 2013`",
9764,"@@ -296,7 +296,7 @@ abstract class BaseTableScan implements TableScan {
       }
       requiredFieldIds.addAll(selectedIds);
 
-      return TypeUtil.select(schema, requiredFieldIds);
+      return TypeUtil.project(schema, requiredFieldIds);
 
     } else if (context.projectedSchema() != null) {
       return context.projectedSchema();",I agree with this because it is the opposite of `GetProjectedIds` used above.,I think `TypeUtil.select` and `TypeUtil.project` should be renamed to `TypeUtil.selectAndProject` and `TypeUtil.project`.,I think this should be `TypeUtil.select`,"Shouldn't this be `TypeUtil.project(schema, requiredFieldIds);`?",
2494,"@@ -0,0 +1,12 @@
+package testutils
+
+import (
+	""os""
+	""path""
+)
+
+func TestDataFile(name string) string {
+	dir, _ := os.Getwd()
+
+	return path.Join(dir, ""testdata"", name)
+}","Would it make sense to create an empty file here, perhaps in a tmp dir, instead of checking empty files into Git?",Please check the error.,Should we check the error here?,`TestDataDir` is a better name.,
4754,"@@ -24,8 +24,9 @@ import (
 
 var defaultRFC2136Port = ""53""
 
-// This function make a valid nameserver as per RFC2136
+// This function returns a valid nameserver (in the form <host>:<port>) for the RFC2136 provider
 func ValidNameserver(nameserver string) (string, error) {
+	nameserver = strings.TrimSpace(nameserver)
 
 	if nameserver == """" {
 		return """", fmt.Errorf(""RFC2136 nameserver missing"")","Instead of having this logic, would it make sense to require *users* to encompass the specified IPv6 address within `[` and `]`? Why the magic handling here?",Why are we trimming whitespace here?,Why not just `nameserver = strings.TrimSpace(nameserver)`?,Shouldn't this be `nameserver = strings.TrimSpace(nameserver)`?,
1943,"@@ -329,6 +329,15 @@ func (e *ETCD) join(ctx context.Context, clientAccessInfo *clientaccess.Info) er
 	}
 
 	for _, member := range members.Members {
+		memberNodeName := strings.Split(member.Name, ""-"")[0]
+		if memberNodeName == e.config.ServerNodeName {
+			// make sure to remove the name file if a duplicate node name is used
+			nameFile := nameFile(e.config)
+			if err := os.Remove(nameFile); err != nil {
+				return err
+			}
+			return errors.New(""Failed to join etcd cluster due to duplicate node names, please use unique node name for the server"")
+		}
 		for _, peer := range member.PeerURLs {
 			u, err := url.Parse(peer)
 			if err != nil {",How will this code behave with hostnames that contain hyphens?,"`Failed to join etcd cluster due to duplicate node names, please use unique node name for the server`",why not use `member.Name` directly?,why not use `member.Name` directly?,
5611,"@@ -0,0 +1,7 @@
+import json
+
+
+def lambda_handler(event, context):
+    # Just print the event was passed to lambda
+    print('{}'.format(json.dumps(event)))
+    return 0","Can we rename this file to `lambda_echo.py`, to be more descriptive and in line with the other files in this directory? (all files in this folder are lambda functions, after all)",Please add a license header to this file.,`lambda_handler` doesn't seem to be used anywhere.,Please use `logger.info` instead of `print`,
2619,"@@ -549,10 +549,14 @@ void Mob::SetInvisible(uint8 state)
 	invisible = state;
 	SendAppearancePacket(AT_Invis, invisible);
 	// Invis and hide breaks charms
-
 	auto formerpet = GetPet();
-	if (formerpet && formerpet->GetPetType() == petCharmed && (invisible || hidden || improved_hidden))
-		formerpet->BuffFadeByEffect(SE_Charm);
+	if (formerpet && formerpet->GetPetType() == petCharmed && (invisible || hidden || improved_hidden || invisible_animals || invisible_undead)) {
+		if (RuleB(Pets, LivelikeBreakCharmOnInvis) || (!RuleB(Pets, LivelikeBreakCharmOnInvis) && IsInvisible(formerpet))) {
+			formerpet->BuffFadeByEffect(SE_Charm);
+		}
+
+		LogRules(""Pets:LivelikeBreakCharmOnInvis for [{}] | Invis [{}] - Hidden [{}] - Shroud of Stealth [{}] - IVA [{}] - IVU [{}]"", GetCleanName(), invisible, hidden, improved_hidden, invisible_animals, invisible_undead);
+	}
 }
 
 //check to see if `this` is invisible to `other`","Just combining the inner if/else blocks like this is what I originally meant (I didn't mean replacing all the invisible checks in the outer if, I realize that would have been a functionality change regarding the rule) This should now be equivalent to `if (RuleB(Pets, LivelikeBreakCharmOnInvis) || IsInvisible(formerpet))` (the second check for the rule being false after the `||` would be implied, anything after the `||` would only be evaluated if the rule was false)",invisible_animals and invisible_undead don't seem to be used?,"`!RuleB(Pets, LivelikeBreakCharmOnInvis)` -> `RuleB(Pets, LivelikeBreakCharmOnInvis)`",`invisible || hidden || improved_hidden || invisible_animals || invisible_undead` -> `invisible || hidden || improved_hidden || invisible_animals || invisible_undead`,
8017,"@@ -152,6 +152,14 @@ class StartButton(IAccessible):
 		states = super(StartButton, self).states
 		states.discard(controlTypes.STATE_SELECTED)
 		return states
+		
+class UIProperty(UIA):
+	#Used for columns in Windows Explorer Details view.
+	#These can contain dates that include unwanted left-to-right and right-to-left indicator characters.
+	
+	def _get_value(self):
+		value = super(UIProperty, self).value
+		return value.replace(u'\u200E','').replace(u'\u200F','')
 
 
 class AppModule(appModuleHandler.AppModule):","Might as well use translate here, as @jcsteh suggested","missing whitespace after ','","I think it would be better to use `u''.replace(u'200E',u'200F')` instead of `u''.replace(u'\u200E',u'200F')`",Why not use `u'200E'` and `u'200F'`?,
5652,"@@ -28,8 +28,8 @@ export function h(nodeName, attributes) {
 		if ((child = stack.pop()) instanceof Array) {
 			for (i=child.length; i--; ) stack.push(child[i]);
 		}
-		else if (child!=null && child!==false) {
-			if (typeof child=='number' || child===true) child = String(child);
+		else if (child!=null && child!==true && child!==false) {
+			if (typeof child=='number') child = String(child);
 			simple = typeof child=='string';
 			if (simple && lastSimple) {
 				children[children.length-1] += child;",`typeof child != 'boolean'` maybe?,Why did you remove the `|| child===true`?,`typeof child=='number'` is equivalent to `typeof child === 'number'`,`typeof child=='number'` is equivalent to `child != null`,
